Hour,VMT (Veh-Miles),VHT (Veh-Hours),Q (VMT/VHT),# Lane Points,% Observed
1/10/2024 9:00,"21,092,814.50","376,725.30",55.98990697,444576,53.9
1/10/2024 10:00,"20,248,539.40","346,146.50",58.49702193,444576,53.9
1/10/2024 11:00,"20,418,694.20","343,217.70",59.49196152,444576,53.9
1/10/2024 12:00,"21,189,775.30","354,735.00",59.73409813,444570,53.8
1/10/2024 13:00,"22,352,739.60","377,769.60",59.17029745,444594,53.3
1/10/2024 14:00,"24,163,135.90","422,325.20",57.21452544,444594,53.8
1/10/2024 15:00,"25,146,155.50","472,580.10",53.2103563,444564,53.8
1/10/2024 16:00,"25,221,082.30","500,903.50",50.35118002,444564,52.1
1/10/2024 17:00,"24,352,523.00","506,335.40",48.09563582,444570,51.3
1/10/2024 18:00,"20,995,652.80","398,889.00",52.63532662,444570,51.3
1/10/2024 19:00,"16,883,402.70","279,704.60",60.36154822,444564,51.3
1/10/2024 20:00,"14,114,005.10","219,182.20",64.39393847,444570,51.3
1/10/2024 21:00,"11,987,267.10","181,214.10",66.14974828,444576,51.3
1/10/2024 22:00,"9,325,045.60","140,357.20",66.43795687,444570,51.4
1/10/2024 23:00,"6,546,280.60","99,130.10",66.03726416,444570,51.4
1/11/2024 0:00,"4,569,196.20","69,199.20",66.02961017,444514,51.2
1/11/2024 1:00,"3,556,430.20","54,255.00",65.55027555,444582,51.2
1/11/2024 2:00,"3,433,280.50","52,435.60",65.47613644,444582,51.1
1/11/2024 3:00,"4,438,970.70","67,422.40",65.83821846,444576,51.1
1/11/2024 4:00,"8,119,006.20","122,009.10",66.5442676,444535,51
1/11/2024 5:00,"14,651,144.00","224,494.10",65.26293564,444570,50.9
1/11/2024 6:00,"20,107,260.60","342,466.70",58.71303867,444576,51.3
1/11/2024 7:00,"23,942,797.80","442,312.90",54.13090552,444570,52.1
1/11/2024 8:00,"23,499,877.50","454,857.00",51.66431978,444576,52.1
1/11/2024 9:00,"21,530,056.90","392,097.80",54.90991508,444576,52.3
1/11/2024 10:00,"20,871,803.70","359,016.50",58.13605698,444570,52.4
1/11/2024 11:00,"21,080,545.10","357,173.40",59.02047885,444576,52.6
1/11/2024 12:00,"22,070,695.90","372,842.40",59.19577789,444570,52.5
1/11/2024 13:00,"23,160,295.80","394,128.70",58.76328164,444582,52.5
1/11/2024 14:00,"24,923,997.60","441,871.50",56.40553328,444564,52.5
1/11/2024 15:00,"25,802,575.10","498,028.00",51.80948682,444576,52.5
1/11/2024 16:00,"25,689,500.10","528,849.90",48.57616518,444540,52.6
1/11/2024 17:00,"24,977,604.30","540,230.30",46.23510436,444570,52.6
1/11/2024 18:00,"22,008,533.50","430,403.20",51.13468836,444500,52.6
1/11/2024 19:00,"18,204,684.10","304,802.90",59.72608561,444534,52.6
1/11/2024 20:00,"15,322,625.80","240,297.10",63.76533799,444546,52.6
1/11/2024 21:00,"13,041,304.30","197,007.70",66.19692682,444570,52.6
1/11/2024 22:00,"10,160,335.60","152,837.80",66.47789748,444540,52.6
1/11/2024 23:00,"7,159,645.20","108,308.90",66.1039416,444576,52.6
1/12/2024 0:00,"4,904,335.60","74,328.10",65.98225436,444479,54
1/12/2024 1:00,"3,777,373.90","57,562.30",65.62235873,444564,54.1
1/12/2024 2:00,"3,619,620.70","55,172.40",65.60564159,444564,54
1/12/2024 3:00,"4,463,337.30","67,558.60",66.06616034,444324,54
1/12/2024 4:00,"7,747,178.60","116,158.00",66.69517898,444228,53.9
1/12/2024 5:00,"13,810,294.20","208,429.20",66.25892245,444564,53.8
1/12/2024 6:00,"19,055,946.60","311,458.80",61.18288069,444588,53.8
1/12/2024 7:00,"23,014,320.70","395,805.00",58.14560377,444570,53.9
1/12/2024 8:00,"22,969,399.60","402,578.10",57.05576036,444576,54
1/12/2024 9:00,"21,498,753.20","364,686.90",58.95126258,444469,54
1/12/2024 10:00,"21,821,727.30","368,697.30",59.18602415,444576,54
1/12/2024 11:00,"22,831,632.80","386,945.90",59.00471565,444515,53.9
1/12/2024 12:00,"23,961,183.10","411,574.10",58.21839397,444570,53.9
1/12/2024 13:00,"25,007,978.90","439,455.50",56.90673777,444576,53.9
1/12/2024 14:00,"26,089,346.00","483,604.30",53.94771304,444582,53.9
1/12/2024 15:00,"26,513,682.20","526,457.90",50.36239783,444570,53.9
1/12/2024 16:00,"26,129,891.50","535,915.20",48.75751145,444570,53.9
1/12/2024 17:00,"25,515,144.10","524,337.40",48.66169016,444546,53.9
1/12/2024 18:00,"23,063,300.00","433,865.70",53.15769373,444547,54
1/12/2024 19:00,"19,941,859.30","333,175.90",59.85384687,444534,54
1/12/2024 20:00,"17,208,000.50","270,782.30",63.54920724,444570,54
1/12/2024 21:00,"15,080,268.10","227,232.70",66.36486782,444535,54
1/12/2024 22:00,"12,445,117.00","186,182.90",66.84350174,444529,54
1/12/2024 23:00,"9,154,760.30","137,297.90",66.67807956,444318,54
1/13/2024 0:00,"6,457,322.80","97,036.20",66.54550364,444494,54.4
1/13/2024 1:00,"4,764,169.70","71,992.30",66.17610078,444570,54.4
1/13/2024 2:00,"4,127,991.50","62,357.40",66.19890342,444564,54.4
1/13/2024 3:00,"3,828,811.10","57,936.20",66.08667983,444283,54.4
1/13/2024 4:00,"4,687,647.60","70,674.90",66.32690814,444501,54.3
1/13/2024 5:00,"6,890,958.80","103,034.10",66.88037067,444570,54.3
1/13/2024 6:00,"10,301,815.20","155,777.50",66.13159924,444564,54.2
1/13/2024 7:00,"13,904,496.20","213,399.90",65.15699492,444570,54.3
1/13/2024 8:00,"17,424,447.40","270,624.70",64.3860202,444541,54.3
1/13/2024 9:00,"20,525,825.30","323,776.10",63.39512181,444576,54.4
1/13/2024 10:00,"22,566,036.80","363,372.90",62.10159536,444564,54.4
1/13/2024 11:00,"23,744,416.30","390,042.00",60.87656278,444582,54.4
1/13/2024 12:00,"24,264,448.90","406,542.40",59.68491577,444594,54.4
1/13/2024 13:00,"24,273,796.40","410,577.10",59.12116482,444324,54.4
1/13/2024 14:00,"24,225,401.60","409,976.60",59.0897178,444594,54.4
1/13/2024 15:00,"23,923,423.00","405,043.10",59.06389468,444594,54.4
1/13/2024 16:00,"23,551,501.70","399,463.00",58.95790524,444600,54.4
1/13/2024 17:00,"22,516,021.90","382,672.10",58.83894305,444606,54.4
1/13/2024 18:00,"20,349,072.00","334,607.00",60.81484249,444612,54.4
1/13/2024 19:00,"17,207,426.80","270,433.60",63.62902687,444606,54.3
1/13/2024 20:00,"15,351,166.70","238,375.00",64.39923104,444600,54.3
1/13/2024 21:00,"14,379,567.80","218,545.80",65.79658726,444594,54.3
1/13/2024 22:00,"12,543,498.40","189,623.60",66.14945819,444588,54.3
1/13/2024 23:00,"9,476,456.60","142,597.60",66.45593334,444552,54.4
1/14/2024 0:00,"6,765,653.40","101,428.60",66.70360628,444582,54.5
1/14/2024 1:00,"4,749,646.70","71,264.00",66.6486122,444559,54.5
1/14/2024 2:00,"3,859,313.50","58,013.50",66.5244038,444344,54.5
1/14/2024 3:00,"3,217,264.00","48,565.00",66.24655616,444448,54.5
1/14/2024 4:00,"3,435,262.00","51,749.80",66.38213095,444345,54.4
1/14/2024 5:00,"4,684,094.30","70,235.00",66.69173916,444158,54.4
1/14/2024 6:00,"6,957,085.50","104,361.20",66.66352533,444227,54.2
1/14/2024 7:00,"9,344,143.10","140,427.90",66.54050299,444267,54.3
1/14/2024 8:00,"12,627,186.40","191,275.20",66.0158055,444277,54.4
1/14/2024 9:00,"16,934,759.40","259,865.60",65.16737652,444227,54.4
1/14/2024 10:00,"20,360,499.50","316,610.30",64.30776099,444197,54.4
1/14/2024 11:00,"22,349,432.40","352,786.00",63.35124523,444287,52.2
1/14/2024 12:00,"23,551,502.50","377,535.40",62.38223621,444277,52
1/14/2024 13:00,"23,866,199.80","387,395.30",61.6068388,444307,52
1/14/2024 14:00,"23,487,254.50","382,364.60",61.42633105,444303,52
1/14/2024 15:00,"23,085,151.30","373,343.50",61.83354284,444282,51.9
1/14/2024 16:00,"22,665,060.70","364,594.00",62.16520486,444212,54.3
1/14/2024 17:00,"21,949,322.10","356,629.10",61.54663795,444278,54.3
1/14/2024 18:00,"19,864,203.30","320,054.30",62.06510364,444222,54.3
1/14/2024 19:00,"17,270,620.50","272,557.50",63.36505325,444222,54.4
1/14/2024 20:00,"15,635,475.10","245,581.60",63.66712775,444207,54.4
1/14/2024 21:00,"13,401,566.00","204,573.60",65.50975297,444192,54.3
1/14/2024 22:00,"10,382,236.70","158,141.50",65.65156332,444247,54.4
1/14/2024 23:00,"7,191,480.70","109,641.40",65.59092368,444282,54.4
1/15/2024 0:00,"4,877,527.00","74,137.30",65.79045905,444287,54.4
1/15/2024 1:00,"3,622,411.60","55,828.60",64.88451439,444287,54.4
1/15/2024 2:00,"3,287,746.60","51,159.10",64.26513758,444227,54.4
1/15/2024 3:00,"3,980,562.30","62,303.40",63.88996909,444257,54.3
1/15/2024 4:00,"6,877,236.60","108,245.90",63.53346039,444172,54.2
1/15/2024 5:00,"12,022,541.10","191,796.00",62.68400332,444257,54.1
1/15/2024 6:00,"16,251,804.20","271,029.80",59.96316346,444280,54.1
1/15/2024 7:00,"18,440,244.10","316,474.30",58.26774591,444257,54.2
1/15/2024 8:00,"19,063,569.50","331,560.50",57.49650365,444217,54.3
1/15/2024 9:00,"19,971,930.10","345,926.40",57.73462245,444262,54.4
1/15/2024 10:00,"21,482,016.30","373,636.50",57.49442653,444252,54.3
1/15/2024 11:00,"22,842,158.40","400,793.80",56.99229479,444222,54.3
1/15/2024 12:00,"23,602,208.10","417,872.80",56.48180044,444262,54.3
1/15/2024 13:00,"24,461,751.60","435,690.20",56.1448286,444267,54.3
1/15/2024 14:00,"25,329,028.90","459,275.80",55.14993148,444253,54.2
1/15/2024 15:00,"25,673,304.30","479,568.20",53.53420911,444252,54.2
1/15/2024 16:00,"25,225,303.10","474,895.10",53.11763187,444257,54.2
1/15/2024 17:00,"24,274,449.20","454,685.30",53.38736308,444222,54.2
1/15/2024 18:00,"20,917,143.50","366,706.90",57.0404961,444247,54.2
1/15/2024 19:00,"17,174,381.20","280,573.60",61.21167922,444248,54.3
1/15/2024 20:00,"14,407,184.80","230,188.30",62.58869282,444232,54.2
1/15/2024 21:00,"11,942,866.10","185,945.20",64.22788058,444285,54.2
1/15/2024 22:00,"9,067,242.20","140,667.60",64.45864008,444237,54.3
1/15/2024 23:00,"6,330,609.50","98,618.50",64.19292019,444267,54.3
1/16/2024 0:00,"4,407,146.80","68,214.00",64.60765825,444262,54.5
1/16/2024 1:00,"3,420,903.50","53,398.60",64.06354286,444237,54.5
1/16/2024 2:00,"3,325,405.70","51,777.00",64.22553837,444272,54.4
1/16/2024 3:00,"4,386,322.90","67,586.60",64.89929809,444232,54.4
1/16/2024 4:00,"8,148,315.80","124,387.70",65.50740789,444172,54.3
1/16/2024 5:00,"14,904,527.40","231,944.90",64.25891408,444272,54.1
1/16/2024 6:00,"20,316,293.30","349,107.00",58.19503276,444281,54
1/16/2024 7:00,"24,096,180.00","455,775.10",52.86857487,444301,54
1/16/2024 8:00,"23,435,709.40","468,586.70",50.01360346,444267,54
1/16/2024 9:00,"21,423,502.90","398,915.10",53.70441706,444197,54
1/16/2024 10:00,"20,532,443.00","356,998.20",57.51413593,444237,54
1/16/2024 11:00,"20,720,253.90","349,707.10",59.25030947,444286,54
1/16/2024 12:00,"21,432,083.30","359,471.90",59.62102545,444247,54
1/16/2024 13:00,"22,482,035.80","379,544.70",59.23422406,444287,54.1
1/16/2024 14:00,"24,229,809.20","424,753.70",57.04437466,444298,54.1
1/16/2024 15:00,"25,235,499.90","483,687.30",52.17317035,444232,54.2
1/16/2024 16:00,"25,084,252.80","515,762.90",48.63524073,444283,54.2
1/16/2024 17:00,"24,124,349.80","516,337.80",46.72202926,444326,54.1
1/16/2024 18:00,"20,757,160.00","408,075.70",50.86595453,444222,54.1
1/16/2024 19:00,"16,676,796.80","283,845.80",58.7530159,444217,54.1
1/16/2024 20:00,"13,717,027.10","218,262.40",62.84649624,444232,54.1
1/16/2024 21:00,"11,421,812.30","175,310.40",65.15193793,444259,54.1
1/16/2024 22:00,"8,911,410.70","135,896.60",65.57493491,444237,54.1
1/16/2024 23:00,"6,354,498.30","96,714.10",65.70394906,444317,54.2
1/17/2024 0:00,"4,420,208.90","67,199.60",65.77730969,444010,54.4
1/17/2024 1:00,"3,434,385.80","52,694.20",65.17578405,444038,54.4
1/17/2024 2:00,"3,353,861.40","51,413.00",65.23372299,444013,54.3
1/17/2024 3:00,"4,386,562.60","66,776.10",65.69060787,444117,54.2
1/17/2024 4:00,"8,130,782.90","122,486.10",66.3812702,444064,54.2
1/17/2024 5:00,"14,945,037.30","228,542.50",65.39281447,443850,54.1
1/17/2024 6:00,"20,318,280.10","346,717.90",58.6017627,444048,54.1
1/17/2024 7:00,"24,197,695.20","451,764.60",53.56261912,443796,54.1
1/17/2024 8:00,"23,719,097.00","463,138.80",51.21379811,444024,54.1
1/17/2024 9:00,"21,693,158.50","392,573.80",55.25880357,444028,54.2
1/17/2024 10:00,"20,817,896.60","355,695.40",58.52731466,443978,54.2
1/17/2024 11:00,"20,967,462.30","352,524.20",59.47807924,443998,54.2
1/17/2024 12:00,"21,722,691.10","365,100.60",59.49782361,443802,54.2
1/17/2024 13:00,"22,793,497.50","384,261.00",59.31774887,443801,54.2
1/17/2024 14:00,"24,554,410.00","427,296.40",57.4645843,444058,54.2
1/17/2024 15:00,"25,704,685.80","479,958.70",53.5560368,444013,54.2
1/17/2024 16:00,"25,583,352.80","505,441.50",50.61585327,443786,54.2
1/17/2024 17:00,"24,802,185.20","513,121.90",48.33585392,444044,54.2
1/17/2024 18:00,"21,588,787.10","411,331.00",52.48519343,443786,54.2
1/17/2024 19:00,"17,457,907.10","288,476.30",60.51764772,443816,54.2
1/17/2024 20:00,"14,668,432.60","231,052.60",63.48525228,443766,54.2
1/17/2024 21:00,"12,457,618.10","193,092.40",64.51635642,443816,54.2
1/17/2024 22:00,"9,761,724.00","152,760.20",63.90227297,443791,54.2
1/17/2024 23:00,"7,094,682.20","113,258.20",62.6416648,443786,54.2
1/18/2024 0:00,"4,549,972.50","68,800.60",66.13274448,443756,53.2
1/18/2024 1:00,"3,514,634.80","53,521.70",65.66747319,444028,53.1
1/18/2024 2:00,"3,390,429.40","51,669.80",65.61723483,444033,53.1
1/18/2024 3:00,"4,434,668.50","67,312.10",65.88218909,444058,53.1
1/18/2024 4:00,"8,096,158.10","121,727.40",66.51056459,443761,53
1/18/2024 5:00,"14,851,676.70","225,849.70",65.75911635,444068,52.9
1/18/2024 6:00,"20,403,956.90","345,369.50",59.07862999,444043,53
1/18/2024 7:00,"24,289,844.50","449,276.90",54.06430756,443978,52.9
1/18/2024 8:00,"23,954,910.20","457,564.60",52.35306709,443842,53
1/18/2024 9:00,"21,910,171.30","393,700.50",55.65187573,443766,53
1/18/2024 10:00,"21,145,597.60","362,134.50",58.39155783,443973,53
1/18/2024 11:00,"21,195,733.40","357,154.40",59.34613545,443885,53
1/18/2024 12:00,"21,974,998.40","369,721.90",59.43656137,443806,53
1/18/2024 13:00,"23,110,727.50","390,875.20",59.12559175,444069,53.1
1/18/2024 14:00,"24,816,734.10","437,197.40",56.76322435,443857,53.1
1/18/2024 15:00,"25,839,378.40","489,247.10",52.81457652,443851,53.1
1/18/2024 16:00,"25,999,609.40","522,671.40",49.74370015,444023,53.1
1/18/2024 17:00,"25,022,319.40","531,463.50",47.08191513,444080,53.1
1/18/2024 18:00,"22,036,483.90","430,023.90",51.24478872,444088,53.1
1/18/2024 19:00,"18,207,664.20","300,525.90",60.58600673,444130,53.1
1/18/2024 20:00,"15,292,030.40","236,240.00",64.73091094,444016,53.1
1/18/2024 21:00,"13,039,833.10","196,328.80",66.41834056,444097,53.1
1/18/2024 22:00,"10,186,113.40","153,242.10",66.47072443,444033,53.1
1/18/2024 23:00,"7,121,260.50","107,505.60",66.24083304,443973,53.2
1/19/2024 0:00,"4,905,608.70","74,553.70",65.79966789,444291,53.7
1/19/2024 1:00,"3,745,844.10","57,110.20",65.5897563,444320,53.8
1/19/2024 2:00,"3,582,331.90","54,571.30",65.64498005,444112,53.7
1/19/2024 3:00,"4,454,854.40","67,448.00",66.04872494,444122,53.7
1/19/2024 4:00,"7,823,886.60","116,887.60",66.93512913,444294,51.2
1/19/2024 5:00,"13,977,969.30","211,246.00",66.16915492,444087,53.5
1/19/2024 6:00,"19,296,734.80","316,651.90",60.93989899,444404,53.4
1/19/2024 7:00,"23,344,524.20","402,310.60",58.0261226,444384,53.4
1/19/2024 8:00,"23,362,713.40","407,313.80",57.35802077,444107,53.6
1/19/2024 9:00,"21,706,030.00","367,862.20",59.00587231,444102,53.6
1/19/2024 10:00,"21,824,984.50","366,490.10",59.55136169,444364,53.6
1/19/2024 11:00,"22,801,321.20","385,290.70",59.17952652,444339,53.2
1/19/2024 12:00,"23,790,123.10","406,027.60",58.59237919,444389,53.6
1/19/2024 13:00,"24,650,338.00","431,425.90",57.13689883,444380,53.6
1/19/2024 14:00,"25,803,736.10","478,209.60",53.9590508,444453,53.6
1/19/2024 15:00,"25,880,510.70","520,035.70",49.7667962,444379,53.6
1/19/2024 16:00,"25,635,748.70","527,944.20",48.55768602,444381,53.6
1/19/2024 17:00,"24,981,459.50","511,362.40",48.85275003,444445,53.6
1/19/2024 18:00,"22,669,966.90","422,392.60",53.67036946,444389,53.7
1/19/2024 19:00,"19,345,303.30","316,758.60",61.0727011,444137,53.7
1/19/2024 20:00,"16,659,887.10","260,022.30",64.07099353,444132,53.7
1/19/2024 21:00,"14,653,638.50","220,795.90",66.36734876,444400,53.7
1/19/2024 22:00,"12,189,721.30","182,849.50",66.66532476,444112,53.6
1/19/2024 23:00,"9,046,752.80","136,261.60",66.39253319,444182,53.6
1/20/2024 0:00,"6,397,483.80","96,181.00",66.51504767,444364,54.1
1/20/2024 1:00,"4,705,640.90","71,103.50",66.1801585,444389,54.1
1/20/2024 2:00,"4,057,723.70","61,410.40",66.07551327,444394,54.1
1/20/2024 3:00,"3,737,114.00","56,596.70",66.03059896,444419,54.1
1/20/2024 4:00,"4,596,162.60","69,218.90",66.40039931,444375,54
1/20/2024 5:00,"6,746,830.80","100,911.70",66.85875672,444374,54
1/20/2024 6:00,"10,102,131.70","152,216.60",66.36682004,444389,53.9
1/20/2024 7:00,"13,749,143.60","208,315.10",66.00166575,444394,53.9
1/20/2024 8:00,"17,235,272.10","265,024.60",65.03272564,444432,53.9
1/20/2024 9:00,"20,299,450.70","317,871.10",63.86063628,444541,53.6
1/20/2024 10:00,"22,020,442.80","358,176.00",61.47939225,444544,53.6
1/20/2024 11:00,"23,170,872.50","389,137.30",59.54420843,444750,51.2
1/20/2024 12:00,"23,505,327.10","408,360.90",57.56018047,444498,53.2
1/20/2024 13:00,"23,376,531.80","413,811.70",56.4907464,444756,51.4
1/20/2024 14:00,"23,163,565.40","408,070.90",56.76358054,444756,51.9
1/20/2024 15:00,"23,095,188.00","401,139.90",57.57389878,444756,50.7
1/20/2024 16:00,"22,891,962.90","390,295.20",58.652945,444756,50.2
1/20/2024 17:00,"21,592,932.20","363,007.70",59.48339994,444756,50.2
1/20/2024 18:00,"19,039,684.90","309,705.60",61.47672144,444504,49.8
1/20/2024 19:00,"16,138,919.80","250,573.20",64.40800453,444768,49.4
1/20/2024 20:00,"14,733,421.90","227,093.50",64.87821932,444762,50.2
1/20/2024 21:00,"14,594,764.80","220,714.90",66.12496392,444762,49.2
1/20/2024 22:00,"12,841,278.50","193,176.10",66.47446811,444756,49.2
1/20/2024 23:00,"9,756,826.50","147,126.90",66.31572133,444522,49.8
1/21/2024 0:00,"6,741,127.90","101,520.10",66.40190366,444786,49.4
1/21/2024 1:00,"4,703,785.60","70,643.50",66.58483229,444774,49.4
1/21/2024 2:00,"3,753,855.40","56,240.30",66.74671721,444774,49.4
1/21/2024 3:00,"3,073,313.80","46,242.60",66.46066181,444762,49.4
1/21/2024 4:00,"3,252,060.20","48,926.00",66.4689572,444780,49.4
1/21/2024 5:00,"4,432,591.20","66,469.60",66.68599179,444780,49.3
1/21/2024 6:00,"6,423,127.70","96,366.00",66.65346388,444786,49.3
1/21/2024 7:00,"8,654,390.70","130,085.40",66.52853203,444762,49.2
1/21/2024 8:00,"11,714,017.00","177,861.40",65.86036656,444756,49.2
1/21/2024 9:00,"15,919,488.80","243,496.10",65.37882455,444756,49.2
1/21/2024 10:00,"19,355,678.90","299,986.00",64.52194069,444756,49.2
1/21/2024 11:00,"21,254,368.30","335,009.20",63.44413318,444756,49.3
1/21/2024 12:00,"22,596,571.30","359,430.30",62.86774181,444756,49.3
1/21/2024 13:00,"23,060,910.00","371,052.80",62.149942,444756,49.3
1/21/2024 14:00,"22,983,594.90","371,109.20",61.93216148,444756,49.3
1/21/2024 15:00,"22,720,149.70","365,674.90",62.13210067,444756,49.3
1/21/2024 16:00,"22,049,721.90","353,177.40",62.43242603,444756,49.2
1/21/2024 17:00,"20,987,851.40","336,557.40",62.36039202,444756,49.2
1/21/2024 18:00,"19,031,151.40","303,328.60",62.7410386,444756,49.1
1/21/2024 19:00,"17,224,742.30","271,809.80",63.37057126,444756,48
1/21/2024 20:00,"15,138,624.10","239,091.00",63.31741513,444756,46.9
1/21/2024 21:00,"12,886,413.70","197,313.30",65.30940236,444756,46.9
1/21/2024 22:00,"9,893,212.90","150,016.80",65.94736656,444560,46.9
1/21/2024 23:00,"6,780,819.40","102,806.60",65.95704361,444117,46.9
1/22/2024 0:00,"4,700,051.90","71,163.30",66.04600827,444389,46.4
1/22/2024 1:00,"3,616,982.30","55,405.20",65.28236158,444389,46.4
1/22/2024 2:00,"3,217,739.80","49,796.60",64.61766064,444370,46.3
1/22/2024 3:00,"4,020,139.40","63,298.90",63.51041487,444097,46.3
1/22/2024 4:00,"7,129,087.30","114,867.40",62.06362554,444324,46.2
1/22/2024 5:00,"12,688,732.10","210,226.70",60.35737658,444379,46.2
1/22/2024 6:00,"17,049,825.00","305,719.20",55.76955912,444423,46.1
1/22/2024 7:00,"20,781,160.20","405,838.60",51.20547972,444364,46.8
1/22/2024 8:00,"20,570,103.50","415,374.60",49.52181356,444379,48.3
1/22/2024 9:00,"19,077,990.50","357,899.30",53.30547028,444409,48.3
1/22/2024 10:00,"18,718,333.10","332,538.30",56.2892548,444374,48.4
1/22/2024 11:00,"19,521,495.30","343,035.20",56.90814033,444379,48.4
1/22/2024 12:00,"20,532,495.70","359,838.10",57.06037159,444738,48.5
1/22/2024 13:00,"21,406,115.10","375,899.50",56.94637822,444714,48.5
1/22/2024 14:00,"22,861,718.30","410,197.10",55.73349568,444714,48.5
1/22/2024 15:00,"23,605,085.70","440,472.00",53.59043413,444702,48.4
1/22/2024 16:00,"23,552,103.10","446,199.30",52.78381902,444708,48.2
1/22/2024 17:00,"22,884,137.40","438,272.40",52.21441597,444726,48.3
1/22/2024 18:00,"19,339,105.60","340,630.50",56.77443917,444714,48.3
1/22/2024 19:00,"15,423,892.90","251,022.20",61.44433799,444691,48.3
1/22/2024 20:00,"12,856,144.90","204,533.00",62.85609119,444708,48.3
1/22/2024 21:00,"10,961,362.50","169,264.20",64.75889467,444714,48.3
1/22/2024 22:00,"8,635,010.20","132,700.90",65.07122559,444702,48.3
1/22/2024 23:00,"6,100,989.20","93,851.20",65.00704519,444702,48.3
1/23/2024 0:00,"4,221,027.10","65,382.90",64.55857877,444507,53.7
1/23/2024 1:00,"3,326,479.30","51,850.90",64.15470705,444594,53.6
1/23/2024 2:00,"3,263,334.40","50,828.60",64.20272052,444559,53.7
1/23/2024 3:00,"4,308,535.40","66,293.90",64.99143058,444600,53.6
1/23/2024 4:00,"7,985,404.90","121,388.40",65.78392087,444455,53.6
1/23/2024 5:00,"14,658,916.50","225,191.90",65.09522101,444589,53.4
1/23/2024 6:00,"20,086,467.90","345,491.00",58.13890347,444589,53.5
1/23/2024 7:00,"24,059,578.00","451,128.30",53.33200777,444606,53
1/23/2024 8:00,"23,565,466.40","460,612.80",51.16111927,444313,52.4
1/23/2024 9:00,"21,498,506.00","394,972.00",54.43045583,444506,52.4
1/23/2024 10:00,"20,716,389.00","357,432.40",57.95890076,444501,52.4
1/23/2024 11:00,"20,694,945.70","347,433.90",59.56513081,444537,52.4
1/23/2024 12:00,"21,287,644.40","354,098.60",60.11784401,444432,52.5
1/23/2024 13:00,"22,270,076.40","371,889.10",59.88364918,444498,50.8
1/23/2024 14:00,"24,224,511.90","418,432.60",57.89346217,444504,52.4
1/23/2024 15:00,"25,098,054.80","466,683.30",53.77962914,444462,52.4
1/23/2024 16:00,"25,318,308.80","498,635.90",50.77514234,444462,52.4
1/23/2024 17:00,"24,557,006.20","501,356.80",48.98109729,444462,52.4
1/23/2024 18:00,"21,132,962.00","398,690.80",53.00589329,444462,52.4
1/23/2024 19:00,"16,882,088.90","279,373.30",60.42842641,444406,52.5
1/23/2024 20:00,"13,969,126.30","217,283.40",64.28989191,444462,52.5
1/23/2024 21:00,"11,762,563.80","177,349.20",66.32431271,444462,52.5
1/23/2024 22:00,"9,222,542.60","138,863.20",66.41459076,444432,52.5
1/23/2024 23:00,"6,483,690.30","98,139.80",66.06586013,444210,52.6
1/24/2024 0:00,"4,468,216.20","67,651.30",66.04775075,444367,53
1/24/2024 1:00,"3,479,543.40","53,135.00",65.48496095,444427,53
1/24/2024 2:00,"3,354,938.00","51,259.90",65.44956194,444373,52.9
1/24/2024 3:00,"4,346,522.60","66,053.50",65.80306267,444390,52.8
1/24/2024 4:00,"8,011,070.30","120,450.30",66.50934286,444248,52.7
1/24/2024 5:00,"14,597,134.60","220,919.10",66.07457028,444238,52.6
1/24/2024 6:00,"19,834,444.80","340,707.20",58.21551408,444396,52.6
1/24/2024 7:00,"23,544,411.00","450,789.60",52.22926838,444364,52.5
1/24/2024 8:00,"23,119,552.20","468,635.30",49.33378301,444390,52.7
1/24/2024 9:00,"21,272,081.40","398,404.40",53.39318893,444336,52.7
1/24/2024 10:00,"20,503,705.30","353,726.30",57.96488782,444384,52.7
1/24/2024 11:00,"20,633,113.80","345,479.30",59.72315505,444390,52.7
1/24/2024 12:00,"21,501,256.20","358,014.40",60.05695916,444396,52.7
1/24/2024 13:00,"22,424,520.50","375,392.00",59.73627701,444396,52.7
1/24/2024 14:00,"24,198,648.00","422,692.20",57.24886336,444396,52.7
1/24/2024 15:00,"25,124,941.10","470,069.40",53.44942917,444390,52.7
1/24/2024 16:00,"25,110,846.60","498,754.50",50.34710785,444354,52.7
1/24/2024 17:00,"24,336,802.60","507,040.30",47.99776783,444390,52.6
1/24/2024 18:00,"21,248,736.50","404,535.60",52.52624614,444372,52.6
1/24/2024 19:00,"17,125,748.80","280,207.20",61.11816113,444349,52.7
1/24/2024 20:00,"14,325,036.50","220,833.80",64.86795273,444390,52.6
1/24/2024 21:00,"12,154,331.60","182,663.30",66.53953805,444390,52.6
1/24/2024 22:00,"9,477,708.80","142,376.10",66.56811642,444390,52.6
1/24/2024 23:00,"6,614,921.80","99,756.30",66.31081746,444138,52.6
1/25/2024 0:00,"4,590,554.60","69,392.90",66.15308771,444290,55.5
1/25/2024 1:00,"3,559,875.40","54,200.90",65.67926732,444390,55.5
1/25/2024 2:00,"3,442,234.30","52,641.50",65.39012566,444384,55.5
1/25/2024 3:00,"4,464,350.70","67,770.90",65.87415395,444390,55.3
1/25/2024 4:00,"8,150,140.00","122,772.50",66.38408438,444195,55.2
1/25/2024 5:00,"14,795,201.50","226,379.80",65.35566115,444390,55.2
1/25/2024 6:00,"20,140,748.80","349,681.20",57.59745963,444390,55.1
1/25/2024 7:00,"24,047,692.10","461,235.70",52.13753424,444390,55.1
